id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1144706275390971907,Fri Jun 28 20:36:58 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @IAmBiotech: How do you defend against the world's deadliest animal? #mosquitoes #Zika #WestNile #Dengue #Malaria https://t.co/3X1pkOnjac,How defend world 's deadliest animal,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,JmsOlvr,False,"mosquitoes, Zika, WestNile, Dengue, Malaria",IAmBiotech,"Gainesville, FL",
1144706052870606848,Fri Jun 28 20:36:05 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",How do you defend against the world's deadliest animal? #mosquitoes #Zika #WestNile #Dengue #Malaria https://t.co/3X1pkOnjac,How defend world 's deadliest animal,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,3,IAmBiotech,False,"mosquitoes, Zika, WestNile, Dengue, Malaria",,"Washington, DC",
1144695965695250435,Fri Jun 28 19:56:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",🔥 Hot off the press! New brief looks at the #evidence on #privatesector models to accelerate the reduction of… https://t.co/ujhQxnqC8d,Hot press New brief looks models accelerate reduction of…,"Sentiment(polarity=0.12878787878787878, subjectivity=0.545959595959596)",0.12878787878787878,0.545959595959596,en,4,3,ShopsPlus,False,"evidence, privatesector",,"Rockville, MD",
1144645752557322240,Fri Jun 28 16:36:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @climatelinks: Learn about the shift in #malaria transmission patterns based on projected temperature rise and the influence of those ch…,Learn shift transmission patterns based projected temperature rise influence ch…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,ATLAS_climate,,malaria,climatelinks,"Washington, DC",
1144638926109446146,Fri Jun 28 16:09:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CAMAnews: CAMA Q2 newsletter highlights outcomes from the 15th National Joint Annual Programme Review for #HIV, #tuberculosis &amp; #malari…",CAMA Q2 newsletter highlights outcomes 15th National Joint Annual Programme Review amp …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,GBCHealth,,"HIV, tuberculosis",CAMAnews,New York City,
1144636120166256641,Fri Jun 28 15:58:12 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CAMAnews: CAMA Q2 newsletter highlights outcomes from the 15th National Joint Annual Programme Review for #HIV, #tuberculosis &amp; #malari…",CAMA Q2 newsletter highlights outcomes 15th National Joint Annual Programme Review amp …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,Ochikzee,,"HIV, tuberculosis",CAMAnews,,
1144634611613540358,Fri Jun 28 15:52:12 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAMA Q2 newsletter highlights outcomes from the 15th National Joint Annual Programme Review for #HIV, #tuberculosis… https://t.co/TFKqeLk0UJ",CAMA Q2 newsletter highlights outcomes 15th National Joint Annual Programme Review …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,3,CAMAnews,False,"HIV, tuberculosis",,"New York, NY",
1144630416529403906,Fri Jun 28 15:35:32 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Eradicating #Malaria 'Still Many Years Away' https://t.co/eU9UVv7JJB,Eradicating 'Still Many Years Away,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,knwachter,False,Malaria,,"Baltimore, MD",
1144628444430589952,Fri Jun 28 15:27:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @abtassociates: Ever wonder if there was a better way to count mosquito eggs? @Gabrielkrieshok did.

Watch his lightning talk at #SIDWCo…",Ever wonder better way count mosquito eggs Watch lightning talk …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,6,AbtCareers,,,"abtassociates, gabrielkrieshok","US-based, worldwide impact",
1144624751228456960,Fri Jun 28 15:13:01 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Learn about the shift in #malaria transmission patterns based on projected temperature rise and the influence of th… https://t.co/AanCFwdFqh,Learn shift transmission patterns based projected temperature rise influence th…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,climatelinks,False,malaria,,"Washington, DC",
1144619225199316993,Fri Jun 28 14:51:03 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Ever wonder if there was a better way to count mosquito eggs? @Gabrielkrieshok did.

Watch his lightning talk at… https://t.co/dENuoygmp8",Ever wonder better way count mosquito eggs Watch lightning talk at…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,5,6,abtassociates,False,,gabrielkrieshok,"Rockville, MD",
1144609861835153409,Fri Jun 28 14:13:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Banyan_Global: #New on our website: ""Banyan Global #Gender and #Youth Team Launches Community-Based #Malaria Activity in #Uganda"" https…",website `` Banyan Global Team Launches Community-Based Activity `` https…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,faryus88,False,"New, Gender, Youth, Malaria, Uganda",Banyan_Global,"Dar es Salaam, Tanzania",
1144601342054293504,Fri Jun 28 13:40:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#New on our website: ""Banyan Global #Gender and #Youth Team Launches Community-Based #Malaria Activity in #Uganda"" https://t.co/Nc9Kn3kWYA",website `` Banyan Global Team Launches Community-Based Activity ``,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,Banyan_Global,False,"New, Gender, Youth, Malaria, Uganda",,"Washington, D.C.",
1144599035115909120,Fri Jun 28 13:30:50 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Did you know? Africa carries a disproportionately high share of the global #malaria burden. In 2017, the region was… https://t.co/Mcr6rJCEtU",Did know Africa carries disproportionately high share global burden In 2017 region was…,"Sentiment(polarity=0.08, subjectivity=0.26999999999999996)",0.08,0.26999999999999996,en,2,0,healthmap,,malaria,,"Boston, MA",
1144593858044551168,Fri Jun 28 13:10:15 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @abtassociates: In just 2018 alone, the @PMIVectorLink project protected over 840,000 people from #malaria. Learn how our work has helpe…","In 2018 alone project protected 840,000 people Learn work helpe…","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,misspdw,,malaria,"abtassociates, PMIVectorLink","Rockville, MD",
1144587019185729540,Fri Jun 28 12:43:05 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Our latest @TED_ED is here! #Tuberculosis is one of the world’s deadliest communicable diseases causing more deaths… https://t.co/s1GXYlvETz,Our latest one world ’ deadliest communicable diseases causing deaths…,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,12,3,augenblicknyc,False,Tuberculosis,TED_ED,"Brooklyn, NY","[[-74.107995, 40.666879], [-74.0253309, 40.666879], [-74.0253309, 40.769124], [-74.107995, 40.769124]]"
1144580770830442497,Fri Jun 28 12:18:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/MzFcehtc5L #Asymptomatic #malaria infections and #Pfmdr1 #mutations in an endemic area of #Nigeria. %… https://t.co/doLcJMmqPm,infections endemic area …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,bbbrieger,False,"Asymptomatic, malaria, Pfmdr1, mutations, Nigeria",,malaria,"[[-76.381944, 39.4511423], [-76.2668197, 39.4511423], [-76.2668197, 39.555058], [-76.381944, 39.555058]]"
1144544440620634117,Fri Jun 28 09:53:53 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Also, not to downplay the issues nor the @PrakashLab’s amazing efforts, but important to point out that #malaria ac… https://t.co/OcNibIqgrP",Also downplay issues ’ amazing efforts important point ac…,"Sentiment(polarity=0.5, subjectivity=0.95)",0.5,0.95,en,0,0,pcr_guy,,malaria,PrakashLab,"Cambridge, MA",
1144543232724021254,Fri Jun 28 09:49:05 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",I do wonder if $250 is still too steep: Colombian #malaria programs saw expertise of well-trained workers languish… https://t.co/w56ui8Bdpi,I wonder 250 still steep Colombian programs saw expertise well-trained workers languish…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pcr_guy,,malaria,,"Cambridge, MA",
1144470701513986049,Fri Jun 28 05:00:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Jhpiego: Pregnant women and babies are some of the most vulnerable to #malaria. Up to 6 doses of 3 pills can keep them healthy! With @I…,Pregnant women babies vulnerable Up 6 doses 3 pills keep healthy With …,"Sentiment(polarity=0.1111111111111111, subjectivity=0.5)",0.1111111111111111,0.5,en,0,3,numulisa,,malaria,Jhpiego,,
1144390607550504961,Thu Jun 27 23:42:37 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HughLaurious: SIGN THE PETITION &gt;&gt;&gt;&gt;&gt;&gt;#MALARIA Must die #HughLaurie  here...https://t.co/kxljRNaapA  DO SOMETHING https://t.co/yXU3DZEU…,SIGN THE PETITION gt gt gt gt gt gt Must die ... DO SOMETHING,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,carpediem_isso,False,"MALARIA, HughLaurie",HughLaurious,"Catamarca, Argentina",
1144343659070021633,Thu Jun 27 20:36:03 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","In just 2018 alone, the @PMIVectorLink project protected over 840,000 people from #malaria. Learn how our work has… https://t.co/22OfQ6a6Tz","In 2018 alone project protected 840,000 people Learn work has…","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,2,abtassociates,False,malaria,PMIVectorLink,"Rockville, MD",
1144340379317231616,Thu Jun 27 20:23:01 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @KGeorgieva: Every 2 minutes, a child dies of #malaria. Today on #WorldMalariaDay let's remember there cannot be inclusive growth until…",Every 2 minutes child dies Today let 's remember inclusive growth until…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,24,KristalinaGeo11,,"malaria, WorldMalariaDay",KGeorgieva,"Washington, DC",
1144302657017921536,Thu Jun 27 17:53:08 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @brinatello: For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. Today, he…",For 2015 visited Malawi read 'death book many children contracting Today he…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,10,MorriInge,,"RedNoseDay, PeterCapaldi, malaria",brinatello,,
1144298888398016512,Thu Jun 27 17:38:09 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Laurie_Garrett: Another mass #vaccination campaign unfolding in #Pakistan.
No, not polio.
Not measles.
It's #typhoid -- thanks to a new…",Another mass campaign unfolding No polio Not measles It 's -- thanks new…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,6,PreventTyphoid,,"vaccination, Pakistan, typhoid",Laurie_Garrett,"Washington, DC",
1144298445915787264,Thu Jun 27 17:36:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HughLaurious: SIGN THE PETITION &gt;&gt;&gt;&gt;&gt;&gt;#MALARIA Must die #HughLaurie  here...https://t.co/kxljRNaapA  DO SOMETHING https://t.co/yXU3DZEU…,SIGN THE PETITION gt gt gt gt gt gt Must die ... DO SOMETHING,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,gregorysgirl44,False,"MALARIA, HughLaurie",HughLaurious,Lancashire England ,
1144291495463280641,Thu Jun 27 17:08:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @HughLaurious: SIGN THE PETITION &gt;&gt;&gt;&gt;&gt;&gt;#MALARIA Must die #HughLaurie  here...https://t.co/kxljRNaapA  DO SOMETHING https://t.co/yXU3DZEU…,SIGN THE PETITION gt gt gt gt gt gt Must die ... DO SOMETHING,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,_isarebel_,False,"MALARIA, HughLaurie",HughLaurious,île-de-France,
1144281058113970183,Thu Jun 27 16:27:18 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @brinatello: For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. Today, he…",For 2015 visited Malawi read 'death book many children contracting Today he…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,10,Lionesskeeper,,"RedNoseDay, PeterCapaldi, malaria",brinatello,"Galway, Ireland",
1144268755779932161,Thu Jun 27 15:38:25 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SIGN THE PETITION &gt;&gt;&gt;&gt;&gt;&gt;#MALARIA Must die #HughLaurie  here...https://t.co/kxljRNaapA  DO SOMETHING https://t.co/yXU3DZEUVh,SIGN THE PETITION gt gt gt gt gt gt Must die ... DO SOMETHING,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,10,3,HughLaurious,False,"MALARIA, HughLaurie",,"New York, N.Y.",
1144266913511616514,Thu Jun 27 15:31:06 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Jhpiego: Pregnant women and babies are some of the most vulnerable to #malaria. Up to 6 doses of 3 pills can keep them healthy! With @I…,Pregnant women babies vulnerable Up 6 doses 3 pills keep healthy With …,"Sentiment(polarity=0.1111111111111111, subjectivity=0.5)",0.1111111111111111,0.5,en,0,3,JMOComms,,malaria,Jhpiego,International,
1144257671211704321,Thu Jun 27 14:54:22 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#VaccinesWork to #StopSuperbugs by preventing illness and, therefore, the use &amp; misuse of antibiotics. 💉🚫💊

Threats… https://t.co/Uh0GpOYn8l",preventing illness therefore use amp misuse antibiotics Threats…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,PreventTyphoid,False,"VaccinesWork, StopSuperbugs",,"Washington, DC",
1144253408548917248,Thu Jun 27 14:37:26 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great job by @macarrasq1 et al. doing us all a huge favor and untangling why it's such a bother to do genome engine… https://t.co/IbcSDErG8C,Great job et al us huge favor untangling 's bother genome engine…,"Sentiment(polarity=0.6000000000000001, subjectivity=0.825)",0.6000000000000001,0.825,en,3,0,pcr_guy,False,,macarrasq1,"Cambridge, MA",
1144247459348176897,Thu Jun 27 14:13:48 +0000 2019,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>",Going on a trip to a country where malaria is prevalent? Make sure you're prepared so your fun trip doesn't turn in… https://t.co/L8tYcC0L1F,Going trip country malaria prevalent Make sure 're prepared fun trip n't turn in…,"Sentiment(polarity=0.4, subjectivity=0.5444444444444444)",0.4,0.5444444444444444,en,1,0,SingleCare,False,,,"New York, NY",
1144240022008356864,Thu Jun 27 13:44:14 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A CCP study found that only 14% of middle-class households in Ghana said they sleep under 🦟 mosquito nets even thou… https://t.co/HZOxd4LskG,A CCP study found 14 middle-class households Ghana said sleep 🦟 mosquito nets even thou…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,JohnsHopkinsCCP,False,,,"Baltimore, MD",
1144229559396470784,Thu Jun 27 13:02:40 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @brinatello: For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. Today, he…",For 2015 visited Malawi read 'death book many children contracting Today he…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,10,snarkycorvid42,,"RedNoseDay, PeterCapaldi, malaria",brinatello,"California, USA",
1144228415676936192,Thu Jun 27 12:58:07 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @brinatello: For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. Today, he…",For 2015 visited Malawi read 'death book many children contracting Today he…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,10,ShramanaRakshit,,"RedNoseDay, PeterCapaldi, malaria",brinatello,"Kolkata,India",
1144168820694818816,Thu Jun 27 09:01:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @brinatello: ""A voice is powerful and yours can help end #malaria. Join @hughlaurie, @emelisande, #PeterCapaldi, #NcutiGatwa, and #NomaD…",`` A voice powerful help end Join …,"Sentiment(polarity=0.3, subjectivity=1.0)",0.3,1.0,en,0,2,Tempus_Fugit0,,"malaria, PeterCapaldi, NcutiGatwa","brinatello, hughlaurie, emelisande",In my world,
1144168796967624704,Thu Jun 27 09:01:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @brinatello: For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. Today, he…",For 2015 visited Malawi read 'death book many children contracting Today he…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,10,Tempus_Fugit0,,"RedNoseDay, PeterCapaldi, malaria",brinatello,In my world,
1144159362728042498,Thu Jun 27 08:23:44 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @brinatello: For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. Today, he…",For 2015 visited Malawi read 'death book many children contracting Today he…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,10,angiecsi,,"RedNoseDay, PeterCapaldi, malaria",brinatello,Inside the Blue Box💙,
1144150071233196032,Thu Jun 27 07:46:48 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @brinatello: For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. Today, he…",For 2015 visited Malawi read 'death book many children contracting Today he…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,10,inkeyes,,"RedNoseDay, PeterCapaldi, malaria",brinatello,"Ipswich, Suffolk, UK",
1144149997438377984,Thu Jun 27 07:46:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For #RedNoseDay 2015, #PeterCapaldi visited Malawi and read a 'death book' of many children contracting #malaria. T… https://t.co/62p5xU78ry",For 2015 visited Malawi read 'death book many children contracting T…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,5,2,brinatello,False,"RedNoseDay, PeterCapaldi, malaria",,"California, USA",
1144119510888112128,Thu Jun 27 05:45:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Laurie_Garrett: Another mass #vaccination campaign unfolding in #Pakistan.
No, not polio.
Not measles.
It's #typhoid -- thanks to a new…",Another mass campaign unfolding No polio Not measles It 's -- thanks new…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,6,davemoskowitz10,,"vaccination, Pakistan, typhoid",Laurie_Garrett,"Waikiki Beach ,Oahu,Hawaii",
1144008615042228224,Wed Jun 26 22:24:43 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Laurie_Garrett: Another mass #vaccination campaign unfolding in #Pakistan.
No, not polio.
Not measles.
It's #typhoid -- thanks to a new…",Another mass campaign unfolding No polio Not measles It 's -- thanks new…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,6,JHBio1,,"vaccination, Pakistan, typhoid",Laurie_Garrett,San Francisco Bay Area,
1144001476647194624,Wed Jun 26 21:56:21 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Laurie_Garrett: Another mass #vaccination campaign unfolding in #Pakistan.
No, not polio.
Not measles.
It's #typhoid -- thanks to a new…",Another mass campaign unfolding No polio Not measles It 's -- thanks new…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,0,6,LRussellWolpe,,"vaccination, Pakistan, typhoid",Laurie_Garrett,Sydney AUS & Keystone CO,
1144000281501323265,Wed Jun 26 21:51:36 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Another mass #vaccination campaign unfolding in #Pakistan.
No, not polio.
Not measles.
It's #typhoid -- thanks to a… https://t.co/lENgRXMgA8",Another mass campaign unfolding No polio Not measles It 's -- thanks a…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,1,6,Laurie_Garrett,False,"vaccination, Pakistan, typhoid",,"New York, NY",
1143997197857505288,Wed Jun 26 21:39:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @Jhpiego: Pregnant women and babies are some of the most vulnerable to #malaria. Up to 6 doses of 3 pills can keep them healthy! With @I…,Pregnant women babies vulnerable Up 6 doses 3 pills keep healthy With …,"Sentiment(polarity=0.1111111111111111, subjectivity=0.5)",0.1111111111111111,0.5,en,0,3,Impact_Malaria,,malaria,Jhpiego,,
1143929961037873157,Wed Jun 26 17:12:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,cayesil,,"malaria, GIS",GlobalPHObserv," Guayaquil, Ecuador",
1143910849968582658,Wed Jun 26 15:56:14 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Laurie_Garrett: Another horror in #Venezuela -- huge criminal gold mining operations, featuring slave workers &amp; armed thugs, are drivin…",Another horror -- huge criminal gold mining operations featuring slave workers amp armed thugs drivin…,"Sentiment(polarity=2.7755575615628914e-17, subjectivity=0.7250000000000001)",2.7755575615628914e-17,0.7250000000000001,en,0,3,cmdilapi,,Venezuela,Laurie_Garrett,"Virginia, USA",
1143901508385345536,Wed Jun 26 15:19:06 +0000 2019,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","RT @Laurie_Garrett: Another horror in #Venezuela -- huge criminal gold mining operations, featuring slave workers &amp; armed thugs, are drivin…",Another horror -- huge criminal gold mining operations featuring slave workers amp armed thugs drivin…,"Sentiment(polarity=2.7755575615628914e-17, subjectivity=0.7250000000000001)",2.7755575615628914e-17,0.7250000000000001,en,0,3,DrPattiJones,,Venezuela,Laurie_Garrett,NC,
1143900090299506688,Wed Jun 26 15:13:28 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Another horror in #Venezuela -- huge criminal gold mining operations, featuring slave workers &amp; armed thugs, are dr… https://t.co/fzdxVw5cmH",Another horror -- huge criminal gold mining operations featuring slave workers amp armed thugs dr…,"Sentiment(polarity=2.7755575615628914e-17, subjectivity=0.7250000000000001)",2.7755575615628914e-17,0.7250000000000001,en,3,3,Laurie_Garrett,False,Venezuela,,"New York, NY",
1143872630887333888,Wed Jun 26 13:24:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,NArulappan,,"malaria, GIS",GlobalPHObserv,,
1143872012206710784,Wed Jun 26 13:21:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/4aGcWmidct #Knowledge, attitudes, and practices regarding #malaria control among the slash and burn cu… https://t.co/KvvrO58LyS",attitudes practices regarding control among slash burn cu…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,1,bbbrieger,False,"Knowledge, malaria",,malaria,"[[-76.381944, 39.4511423], [-76.2668197, 39.4511423], [-76.2668197, 39.555058], [-76.381944, 39.555058]]"
1143867622582378499,Wed Jun 26 13:04:27 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,equitylist,,"malaria, GIS",GlobalPHObserv,Washington DC USA,
1143866581702905857,Wed Jun 26 13:00:19 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Read our latest issue: https://t.co/qTmE2hWj1t
#colorectalcancer #menopause #malaria https://t.co/pvnQSwhzfk",Read latest issue,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,0,0,MedicalLetter,False,"colorectalcancer, menopause, malaria",,"New Rochelle, NY",
1143862239620935682,Wed Jun 26 12:43:04 +0000 2019,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,luciaruggiero,,"malaria, GIS",GlobalPHObserv,Washington DC,
1143860978540601344,Wed Jun 26 12:38:03 +0000 2019,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,CofHEQ,,"malaria, GIS",GlobalPHObserv,Washington DC USA ,
